judul,link,halaman_sumber
Kemensos Bakal Cairkan Bansos PKH-BPNT Jelang Lebaran,https://news.detik.com/berita/d-7232584/kemensos-bakal-cairkan-bansos-pkh-bpnt-jelang-lebaran,https://www.detik.com/search/searchall?query=blt&page=45
Cerita Kompol Tatang Bikin Bimbel Gratis untuk Siswa di Lubuklinggau,https://news.detik.com/berita/d-7756679/cerita-kompol-tatang-bikin-bimbel-gratis-untuk-siswa-di-lubuklinggau,https://www.detik.com/search/searchall?query=blt&page=45
"Jokowi Bagi-bagi BLT di Kalteng, Minta Usaha Mikro Tak Tutup",https://20.detik.com/detikflash/20201008-201008078/jokowi-bagi-bagi-blt-di-kalteng-minta-usaha-mikro-tak-tutup,https://www.detik.com/search/searchall?query=blt&page=45
Bisakah Data Penerima Bansos Tumpang Tindih? Ini Jawaban Muhadjir-Airlangga,https://finance.detik.com/berita-ekonomi-bisnis/d-7279674/bisakah-data-penerima-bansos-tumpang-tindih-ini-jawaban-muhadjir-airlangga,https://www.detik.com/search/searchall?query=blt&page=45
"Ace Hasan Sebut Bansos El Nino Inisiasi Pemerintah, Mensos Ikut Rapat",https://news.detik.com/pemilu/d-7279151/ace-hasan-sebut-bansos-el-nino-inisiasi-pemerintah-mensos-ikut-rapat,https://www.detik.com/search/searchall?query=blt&page=45
Khofifah Gembira 9 Daerah di Jatim Dinyatakan Bebas Kemiskinan Ekstrem,https://www.detik.com/jatim/berita/d-7243943/khofifah-gembira-9-daerah-di-jatim-dinyatakan-bebas-kemiskinan-ekstrem,https://www.detik.com/search/searchall?query=blt&page=45
Penyaluran BLT di Kabupaten Gianyar Bali,https://news.detik.com/foto-news/d-4997577/penyaluran-blt-di-kabupaten-gianyar-bali,https://www.detik.com/search/searchall?query=blt&page=45
"Keliling Banten, Zulhas Terus Kampanyekan PAN dan Prabowo-Gibran",https://news.detik.com/pemilu/d-7143665/keliling-banten-zulhas-terus-kampanyekan-pan-dan-prabowo-gibran,https://www.detik.com/search/searchall?query=blt&page=45
Mendes Dorong Desa Kamojing Maksimalkan Potensi Sumber Daya Alam & Manusia,https://news.detik.com/berita/d-7620797/mendes-dorong-desa-kamojing-maksimalkan-potensi-sumber-daya-alam-manusia,https://www.detik.com/search/searchall?query=blt&page=45
Strategi Penanggulangan Kemiskinan Ekstrem di Jatim hingga Turun Tiap Tahun,https://www.detik.com/jatim/pilkada/d-7620659/strategi-penanggulangan-kemiskinan-ekstrem-di-jatim-hingga-turun-tiap-tahun,https://www.detik.com/search/searchall?query=blt&page=45
Berikut Penjelasan Basis Data Bantuan Sosial di Wilayah Jatim,https://www.detik.com/jatim/pilkada/d-7620626/berikut-penjelasan-basis-data-bantuan-sosial-di-wilayah-jatim,https://www.detik.com/search/searchall?query=blt&page=45
Ahli Tim Ganjar Bilang Harga Beras Naik gegara Lonjakan Bansos Jelang Pemilu,https://news.detik.com/pemilu/d-7273827/ahli-tim-ganjar-bilang-harga-beras-naik-gegara-lonjakan-bansos-jelang-pemilu,https://www.detik.com/search/searchall?query=blt&page=46
Libur Lebaran 2024 ke Mana? Mal Jadi Fenomena Baru,https://travel.detik.com/travel-news/d-7272139/libur-lebaran-2024-ke-mana-mal-jadi-fenomena-baru,https://www.detik.com/search/searchall?query=blt&page=46
"Cara Cek PIP Kemendikbud Bulan Juli 2024, Ketahui Status Penerima!",https://www.detik.com/sumbagsel/berita/d-7439764/cara-cek-pip-kemendikbud-bulan-juli-2024-ketahui-status-penerima,https://www.detik.com/search/searchall?query=blt&page=46
"Oktober-November, Tenaga Honorer Dapat Bantuan Rp 600 Ribu/Bulan",https://20.detik.com/detikflash/20200916-200916096/oktober-november-tenaga-honorer-dapat-bantuan-rp-600-ribu-bulan,https://www.detik.com/search/searchall?query=blt&page=46
"Pemerintah Sudah Habiskan Rp 1.060 T buat Bansos-Subsidi, Ini Rinciannya",https://finance.detik.com/berita-ekonomi-bisnis/d-7092179/pemerintah-sudah-habiskan-rp-1-060-t-buat-bansos-subsidi-ini-rinciannya,https://www.detik.com/search/searchall?query=blt&page=46
"Keliling Bareng Gus Miftah, Zulhas Kampanyekan PAN & Prabowo-Gibran",https://news.detik.com/pemilu/d-7172312/keliling-bareng-gus-miftah-zulhas-kampanyekan-pan-prabowo-gibran,https://www.detik.com/search/searchall?query=blt&page=46
"Anggaran Perlinsos Rp 496 T Jadi Sorotan, Sri Mulyani Beri Penjelasan",https://finance.detik.com/berita-ekonomi-bisnis/d-7261524/anggaran-perlinsos-rp-496-t-jadi-sorotan-sri-mulyani-beri-penjelasan,https://www.detik.com/search/searchall?query=blt&page=46
"Bawa Sayur, Perempuan Tolak Kenaikan BBM",https://news.detik.com/foto-news/d-1863817/bawa-sayur-perempuan-tolak-kenaikan-bbm,https://www.detik.com/search/searchall?query=blt&page=46
Senangnya Tasirah Dapat Sepeda dari Jokowi: Pantesan Semalam Mimpi Indah,https://www.detik.com/jateng/berita/d-7088354/senangnya-tasirah-dapat-sepeda-dari-jokowi-pantesan-semalam-mimpi-indah,https://www.detik.com/search/searchall?query=blt&page=46
Guru Besar IPDN Sebut ASN Paling Diuntungkan dari Program Makan Gratis Prabowo,https://finance.detik.com/berita-ekonomi-bisnis/d-7227896/guru-besar-ipdn-sebut-asn-paling-diuntungkan-dari-program-makan-gratis-prabowo,https://www.detik.com/search/searchall?query=blt&page=46
603.290 Warga Jatim Mentas dari Kemiskinan dalam 5 Tahun Terakhir,https://www.detik.com/jatim/berita/d-7598108/603-290-warga-jatim-mentas-dari-kemiskinan-dalam-5-tahun-terakhir,https://www.detik.com/search/searchall?query=blt&page=46
Zulhas: PAN Tancap Gas Dukung Prabowo-Gibran,https://news.detik.com/pemilu/d-7069457/zulhas-pan-tancap-gas-dukung-prabowo-gibran,https://www.detik.com/search/searchall?query=blt&page=46
Zulhas: PAN Tancap Gas Dukung Prabowo-Gibran,https://news.detik.com/pemilu/d-7069457/zulhas-pan-tancap-gas-dukung-prabowo-gibran,https://www.detik.com/search/searchall?query=blt&page=47
"Keluarga Saya Sedang Diadili, Bisakah Minta Bantuan Hukum Gratis?",https://news.detik.com/berita/d-7592217/keluarga-saya-sedang-diadili-bisakah-minta-bantuan-hukum-gratis,https://www.detik.com/search/searchall?query=blt&page=47
Akhirnya Data Warga Desa Diakui Tingkat Nasional,https://news.detik.com/kolom/d-7588261/akhirnya-data-warga-desa-diakui-tingkat-nasional,https://www.detik.com/search/searchall?query=blt&page=47
Sederet Bantuan Pemerintah di Masa Pandemi Covid-19,https://20.detik.com/detikflash/20200831-200831029/sederet-bantuan-pemerintah-di-masa-pandemi-covid-19,https://www.detik.com/search/searchall?query=blt&page=47
"Mensos Lapor Realisasi Penyaluran Bansos 2023, Belanjanya Tembus Rp 81,61 T",https://finance.detik.com/berita-ekonomi-bisnis/d-7249838/mensos-lapor-realisasi-penyaluran-bansos-2023-belanjanya-tembus-rp-81-61-t,https://www.detik.com/search/searchall?query=blt&page=47
"Pemkot Batu Anggarkan Rp 2,91 M untuk Renovasi 97 Rumah Tak Layak Huni",https://www.detik.com/jatim/berita/d-7204719/pemkot-batu-anggarkan-rp-2-91-m-untuk-renovasi-97-rumah-tak-layak-huni,https://www.detik.com/search/searchall?query=blt&page=47
"Viral Pasutri Renta di Bima Tinggal di Gubuk, Begini Faktanya",https://www.detik.com/bali/nusra/d-7248846/viral-pasutri-renta-di-bima-tinggal-di-gubuk-begini-faktanya,https://www.detik.com/search/searchall?query=blt&page=47
60 Lansia di Tenggilis Mejoyo Terima BLT,https://www.detik.com/search/searchall?query=blt&page=47,https://www.detik.com/search/searchall?query=blt&page=47
Kala Ahli 01 Anggap Ada Bantuan Jokowi di Balik Kemenangan Prabowo,https://news.detik.com/pemilu/d-7272997/kala-ahli-01-anggap-ada-bantuan-jokowi-di-balik-kemenangan-prabowo,https://www.detik.com/search/searchall?query=blt&page=47
"Cara Cek Penerima Bansos PKH 2024, Ada Namamu di Sini?",https://finance.detik.com/berita-ekonomi-bisnis/d-7213974/cara-cek-penerima-bansos-pkh-2024-ada-namamu-di-sini,https://www.detik.com/search/searchall?query=blt&page=47
"Poin Penting Kesaksian Muhadjir, Airlangga, Sri Mulyani dan Risma di MK",https://news.detik.com/pemilu/d-7281451/poin-penting-kesaksian-muhadjir-airlangga-sri-mulyani-dan-risma-di-mk,https://www.detik.com/search/searchall?query=blt&page=47
Ganjar Respons Zulhas soal Bansos Dilanjutkan Jika Pilih Prabowo-Gibran,https://news.detik.com/pemilu/d-7096435/ganjar-respons-zulhas-soal-bansos-dilanjutkan-jika-pilih-prabowo-gibran,https://www.detik.com/search/searchall?query=blt&page=47
"8 Momen Jokowi Minta Maaf ke Rakyat, Terbaru di NTT",https://finance.detik.com/berita-ekonomi-bisnis/d-7569303/8-momen-jokowi-minta-maaf-ke-rakyat-terbaru-di-ntt,https://www.detik.com/search/searchall?query=blt&page=48
"Rupiah Terus Keok, Dolar AS Bisa Tembus Rp 17.000?",https://finance.detik.com/bursa-dan-valas/d-7400342/rupiah-terus-keok-dolar-as-bisa-tembus-rp-17-000,https://www.detik.com/search/searchall?query=blt&page=48
"Dianggap Provokator, 2 Orang Diamankan Buntut Demo Ricuh di Sampang",https://www.detik.com/jatim/berita/d-7072048/dianggap-provokator-2-orang-diamankan-buntut-demo-ricuh-di-sampang,https://www.detik.com/search/searchall?query=blt&page=48
"Jokowi Targetkan 15,7 Juta Pekerja Terima Subsidi Gaji, Ini Syaratnya!",https://20.detik.com/detikflash/20200827-200827027/jokowi-targetkan-15-7-juta-pekerja-terima-subsidi-gaji-ini-syaratnya,https://www.detik.com/search/searchall?query=blt&page=48
"Dampak Konflik Iran-Israel ke RI, Pakar UGM Sebut Harga BBM Bisa Naik",https://www.detik.com/edu/detikpedia/d-7299724/dampak-konflik-iran-israel-ke-ri-pakar-ugm-sebut-harga-bbm-bisa-naik,https://www.detik.com/search/searchall?query=blt&page=48
Analisis Pakar UGM soal Konflik Iran-Israel Bisa Picu Harga Minyak Naik,https://www.detik.com/jogja/bisnis/d-7298292/analisis-pakar-ugm-soal-konflik-iran-israel-bisa-picu-harga-minyak-naik,https://www.detik.com/search/searchall?query=blt&page=48
"KM ITB Tolak Kerja Paruh Waktu Wajib Tanpa Upah di Kampus, Serukan Aksi Hari Ini",https://www.detik.com/edu/perguruan-tinggi/d-7558578/km-itb-tolak-kerja-paruh-waktu-wajib-tanpa-upah-di-kampus-serukan-aksi-hari-ini,https://www.detik.com/search/searchall?query=blt&page=48
Kampanye Gerindra di Lapangan LP Anak,https://www.detik.com/search/searchall?query=blt&page=48,https://www.detik.com/search/searchall?query=blt&page=48
"20 Contoh Soal Latihan Ujian Sekolah IPS Kelas 9 Kurikulum Merdeka, Yuk Coba!",https://www.detik.com/edu/detikpedia/d-7297869/20-contoh-soal-latihan-ujian-sekolah-ips-kelas-9-kurikulum-merdeka-yuk-coba,https://www.detik.com/search/searchall?query=blt&page=48
"Pemerintah Diminta Setop Bansos, Zulhas Langsung Pasang Badan",https://finance.detik.com/berita-ekonomi-bisnis/d-7125143/pemerintah-diminta-setop-bansos-zulhas-langsung-pasang-badan,https://www.detik.com/search/searchall?query=blt&page=48
"Cara Cek Penerima PIP Kemendikbud Online, Bisa dari HP dan Laptop",https://www.detik.com/sumbagsel/berita/d-7377455/cara-cek-penerima-pip-kemendikbud-online-bisa-dari-hp-dan-laptop,https://www.detik.com/search/searchall?query=blt&page=48
Begini Strategi Pemkab Sleman Atasi Kemiskinan dan Stunting,https://www.detik.com/jogja/jogja-kerta/d-7189433/begini-strategi-pemkab-sleman-atasi-kemiskinan-dan-stunting,https://www.detik.com/search/searchall?query=blt&page=48
Airlangga Ungkap Alasan Bansos El Nino: Beras Defisit-Masyarakat Butuh Bantuan,https://finance.detik.com/berita-ekonomi-bisnis/d-7281700/airlangga-ungkap-alasan-bansos-el-nino-beras-defisit-masyarakat-butuh-bantuan,https://www.detik.com/search/searchall?query=blt&page=49
Ganjar Setuju dengan Ma'ruf Amin soal Pemberdayaan untuk Tekan Kemiskinan,https://news.detik.com/pemilu/d-7132758/ganjar-setuju-dengan-maruf-amin-soal-pemberdayaan-untuk-tekan-kemiskinan,https://www.detik.com/search/searchall?query=blt&page=49
Zulhas Yakin Prabowo Menang 1 Putaran jika Survei Desember 47 Persen,https://www.detik.com/bali/nusra/d-7080725/zulhas-yakin-prabowo-menang-1-putaran-jika-survei-desember-47-persen,https://www.detik.com/search/searchall?query=blt&page=49
"Nangis di Depan Jokowi, Perawat Ini Curhat Gajinya Dipotong",https://20.detik.com/detikflash/20200827-200827022/nangis-di-depan-jokowi-perawat-ini-curhat-gajinya-dipotong,https://www.detik.com/search/searchall?query=blt&page=49
Ma'ruf Amin: Kalau Bansos Terus Namanya Melestarikan Kemiskinan,https://finance.detik.com/berita-ekonomi-bisnis/d-7129799/maruf-amin-kalau-bansos-terus-namanya-melestarikan-kemiskinan,https://www.detik.com/search/searchall?query=blt&page=49
Ngabalin soal Bansos Diungkit di Sidang Sengketa Pilpres: Malu-maluin,https://news.detik.com/pemilu/d-7272456/ngabalin-soal-bansos-diungkit-di-sidang-sengketa-pilpres-malu-maluin,https://www.detik.com/search/searchall?query=blt&page=49
Otto Hasibuan Tanya Faisal Basri di MK: Apa Salah Pemerintah Salurkan Bansos?,https://news.detik.com/pemilu/d-7271811/otto-hasibuan-tanya-faisal-basri-di-mk-apa-salah-pemerintah-salurkan-bansos,https://www.detik.com/search/searchall?query=blt&page=49
Gasibu 'Membiru',https://www.detik.com/search/searchall?query=blt&page=49,https://www.detik.com/search/searchall?query=blt&page=49
"Supaya Penyaluran Bansos Netral, Ekonom Usul Pakai Cara Ini",https://finance.detik.com/berita-ekonomi-bisnis/d-7170394/supaya-penyaluran-bansos-netral-ekonom-usul-pakai-cara-ini,https://www.detik.com/search/searchall?query=blt&page=49
Sederet Fakta Desa Wunut Klaten Beri THR Rp 400 Ribu ke 744 KK,https://www.detik.com/jateng/berita/d-7275034/sederet-fakta-desa-wunut-klaten-beri-thr-rp-400-ribu-ke-744-kk,https://www.detik.com/search/searchall?query=blt&page=49
Sandiaga Tawarkan Program OK OCE ke Ganjar-Mahfud: Monggo Kalau Mau Diadopsi,https://news.detik.com/pemilu/d-7094834/sandiaga-tawarkan-program-ok-oce-ke-ganjar-mahfud-monggo-kalau-mau-diadopsi,https://www.detik.com/search/searchall?query=blt&page=49
Ganjar Ingin Gratiskan Pendidikan 12 Tahun Jika Jadi Presiden di 2024,https://news.detik.com/pemilu/d-7069918/ganjar-ingin-gratiskan-pendidikan-12-tahun-jika-jadi-presiden-di-2024,https://www.detik.com/search/searchall?query=blt&page=49
"Inflasi 2024 Ditarget 1,5% Sampai 3,5%, Ini Jurus Pemerintah",https://finance.detik.com/berita-ekonomi-bisnis/d-7166757/inflasi-2024-ditarget-1-5-sampai-3-5-ini-jurus-pemerintah,https://www.detik.com/search/searchall?query=blt&page=50
"Bakal Dipanggil DPR Gegara Tak Mau Setop Bansos, Mendag: Seneng!",https://finance.detik.com/berita-ekonomi-bisnis/d-7123923/bakal-dipanggil-dpr-gegara-tak-mau-setop-bansos-mendag-seneng,https://www.detik.com/search/searchall?query=blt&page=50
Zulhas Sebut Prabowo Seumur Hidup Sudah Ikhlaskan Jiwa Raga untuk NKRI,https://news.detik.com/pemilu/d-7165236/zulhas-sebut-prabowo-seumur-hidup-sudah-ikhlaskan-jiwa-raga-untuk-nkri,https://www.detik.com/search/searchall?query=blt&page=50
"Bantuan Rp 600 Ribu/Bulan Dikucurkan, Siapa Saja Berhak Terima?",https://20.detik.com/detikflash/20200827-200827021/bantuan-rp-600-ribu-bulan-dikucurkan-siapa-saja-berhak-terima,https://www.detik.com/search/searchall?query=blt&page=50
"Kunjungan Jokowi-Prabowo ke Banyumas Disebut di Gugatan MK, Ini Respons Bawaslu",https://www.detik.com/jateng/berita/d-7265788/kunjungan-jokowi-prabowo-ke-banyumas-disebut-di-gugatan-mk-ini-respons-bawaslu,https://www.detik.com/search/searchall?query=blt&page=50
Sorotan Mega-Puan soal Bansos di Era Pemilu 2024,https://news.detik.com/pemilu/d-7175875/sorotan-mega-puan-soal-bansos-di-era-pemilu-2024,https://www.detik.com/search/searchall?query=blt&page=50
"Sri Mulyani Gelontorkan Bansos Rp 443 T Sepanjang 2023, Subsidi Rp 269 T",https://finance.detik.com/berita-ekonomi-bisnis/d-7121264/sri-mulyani-gelontorkan-bansos-rp-443-t-sepanjang-2023-subsidi-rp-269-t,https://www.detik.com/search/searchall?query=blt&page=50
JK Pantau Pembagian BLT,https://news.detik.com/foto-news/d-1102547/jk-pantau-pembagian-blt,https://www.detik.com/search/searchall?query=blt&page=50
"Rapat Internal di Istana, Sri Mulyani Ungkap Arahan Jokowi Jelang Masa Transisi",https://news.detik.com/berita/d-7201093/rapat-internal-di-istana-sri-mulyani-ungkap-arahan-jokowi-jelang-masa-transisi,https://www.detik.com/search/searchall?query=blt&page=50
Zulhas Ungkap 2 Kali Dukung Prabowo Kalah Terus: Sekarang Jokowi Sama Kita,https://www.detik.com/bali/nusra/d-7082031/zulhas-ungkap-2-kali-dukung-prabowo-kalah-terus-sekarang-jokowi-sama-kita,https://www.detik.com/search/searchall?query=blt&page=50
"Kaesang Keliling Indonesia Timur, PSI: Masyarakat Ingin Satu Putaran",https://www.detik.com/sulsel/berita/d-7114387/kaesang-keliling-indonesia-timur-psi-masyarakat-ingin-satu-putaran,https://www.detik.com/search/searchall?query=blt&page=50
"Cara Cek Status DTKS untuk Daftar Bansos dan Daftar KIP, KIS hingga Prakerja",https://www.detik.com/jatim/berita/d-7337484/cara-cek-status-dtks-untuk-daftar-bansos-dan-daftar-kip-kis-hingga-prakerja,https://www.detik.com/search/searchall?query=blt&page=50
Begini Jawab Risma soal Tak Hadir Saat Jokowi Bagi-bagi Bansos,https://finance.detik.com/berita-ekonomi-bisnis/d-7250477/begini-jawab-risma-soal-tak-hadir-saat-jokowi-bagi-bagi-bansos,https://www.detik.com/search/searchall?query=blt&page=51
Cara Cek Penerima Bansos Kemensos 2024 Secara Mudah di HP,https://finance.detik.com/berita-ekonomi-bisnis/d-7191135/cara-cek-penerima-bansos-kemensos-2024-secara-mudah-di-hp,https://www.detik.com/search/searchall?query=blt&page=51
Paguyuban Pedagang Kaki Lima Gabung Gaspoll Bro Jabar Dukung Prabowo-Gibran,https://news.detik.com/pemilu/d-7106166/paguyuban-pedagang-kaki-lima-gabung-gaspoll-bro-jabar-dukung-prabowo-gibran,https://www.detik.com/search/searchall?query=blt&page=51
"JK Usul Pemerintah Kasih BLT Saja, Jangan Sembako",https://20.detik.com/detikflash/20200820-200820021/jk-usul-pemerintah-kasih-blt-saja-jangan-sembako,https://www.detik.com/search/searchall?query=blt&page=51
AHY Kenang Program SBY Selama Jadi Presiden: Bandara Kualanamu Mahakarya,https://www.detik.com/sumut/berita/d-7110939/ahy-kenang-program-sby-selama-jadi-presiden-bandara-kualanamu-mahakarya,https://www.detik.com/search/searchall?query=blt&page=51
"Jokowi Kunker ke Jatim Hari Ini, Apa Agendanya?",https://www.detik.com/jatim/berita/d-7110268/jokowi-kunker-ke-jatim-hari-ini-apa-agendanya,https://www.detik.com/search/searchall?query=blt&page=51
Malam Ini Jokowi Akan Hadiri Perayaan Natal Nasional di Surabaya,https://www.detik.com/jatim/berita/d-7110233/malam-ini-jokowi-akan-hadiri-perayaan-natal-nasional-di-surabaya,https://www.detik.com/search/searchall?query=blt&page=51
"5 Bansos yang Cair Bulan Ini, Ada yang Nilainya Rp 1 Juta",https://finance.detik.com/berita-ekonomi-bisnis/d-7018420/5-bansos-yang-cair-bulan-ini-ada-yang-nilainya-rp-1-juta,https://www.detik.com/search/searchall?query=blt&page=51
"Sengsara Yayuk Semarang Diteror Rob, Kini Hidup di Rumah Mirip Gua",https://www.detik.com/jateng/berita/d-7477888/sengsara-yayuk-semarang-diteror-rob-kini-hidup-di-rumah-mirip-gua,https://www.detik.com/search/searchall?query=blt&page=51
Andre Rosiade Lunasi Tunggakan Biaya Sekolah Anak Tukang Sablon di Padang,https://news.detik.com/berita/d-7330880/andre-rosiade-lunasi-tunggakan-biaya-sekolah-anak-tukang-sablon-di-padang,https://www.detik.com/search/searchall?query=blt&page=51
"Pelaku Belum Ditangkap, Kades di Halsel Dikeroyok Warga Ngaku Diancam Dibunuh",https://www.detik.com/sulsel/hukum-dan-kriminal/d-7243570/pelaku-belum-ditangkap-kades-di-halsel-dikeroyok-warga-ngaku-diancam-dibunuh,https://www.detik.com/search/searchall?query=blt&page=51
Zulhas Sebut PAN Tak Sabar Jemput Kemenangan Prabowo di 2024,https://www.detik.com/jatim/berita/d-7072213/zulhas-sebut-pan-tak-sabar-jemput-kemenangan-prabowo-di-2024,https://www.detik.com/search/searchall?query=blt&page=52
Heboh Kades di Bone Marah ke Penerima Bansos gegara Calegnya Tak Didukung,https://www.detik.com/sulsel/watampone/d-7236167/heboh-kades-di-bone-marah-ke-penerima-bansos-gegara-calegnya-tak-didukung,https://www.detik.com/search/searchall?query=blt&page=52
"Jokowi Dikritik gegara Bagi-bagi Bansos Jelang Pemilu, Ini Kata Gibran",https://www.detik.com/jateng/berita/d-7179620/jokowi-dikritik-gegara-bagi-bagi-bansos-jelang-pemilu-ini-kata-gibran,https://www.detik.com/search/searchall?query=blt&page=52
Kriteria Penerima Subsidi Gaji Rp 600 Ribu dari Pemerintah,https://20.detik.com/detikflash/20200807-200807060/kriteria-penerima-subsidi-gaji-rp-600-ribu-dari-pemerintah,https://www.detik.com/search/searchall?query=blt&page=52
"Spanduk Anies-Cak Imin 60 Meter di Gunungkidul Dicopot, Relawan Lapor Bawaslu",https://www.detik.com/jogja/berita/d-7178492/spanduk-anies-cak-imin-60-meter-di-gunungkidul-dicopot-relawan-lapor-bawaslu,https://www.detik.com/search/searchall?query=blt&page=52
"Zulhas Bagi-bagi Susu di Lampung, Pelanggaran Pemilu?",https://news.detik.com/pemilu/d-7139470/zulhas-bagi-bagi-susu-di-lampung-pelanggaran-pemilu,https://www.detik.com/search/searchall?query=blt&page=52
Irma NasDem vs PDIP soal Sindiran 'Kalah Baru Jadi Wong Cilik',https://news.detik.com/pemilu/d-7233091/irma-nasdem-vs-pdip-soal-sindiran-kalah-baru-jadi-wong-cilik,https://www.detik.com/search/searchall?query=blt&page=52
Politikus PDIP Balas Irma soal 'Kalah Baru Jadi Wong Cilik': Nyinyir!,https://news.detik.com/pemilu/d-7231622/politikus-pdip-balas-irma-soal-kalah-baru-jadi-wong-cilik-nyinyir,https://www.detik.com/search/searchall?query=blt&page=52
Cerita 1 Keluarga Lumpuh di Lebak: Bertahan Hidup Andalkan 1 Orang,https://news.detik.com/berita/d-7137416/cerita-1-keluarga-lumpuh-di-lebak-bertahan-hidup-andalkan-1-orang,https://www.detik.com/search/searchall?query=blt&page=52
Bamsoet Bagikan Ratusan Makanan & Kaus buat Tukang Becak-Warga di Kebumen,https://news.detik.com/berita/d-7174385/bamsoet-bagikan-ratusan-makanan-kaus-buat-tukang-becak-warga-di-kebumen,https://www.detik.com/search/searchall?query=blt&page=52
"Kampanye di Gorontalo, Sandiaga Target PPP Raup 300.000 Suara di Pemilu 2024",https://www.detik.com/sulsel/berita/d-7173397/kampanye-di-gorontalo-sandiaga-target-ppp-raup-300-000-suara-di-pemilu-2024,https://www.detik.com/search/searchall?query=blt&page=52
Ganjar: Kartu Tani Dituduh Mempersulit Padahal Faktanya Subsidinya Kurang,https://www.detik.com/jateng/berita/d-7135065/ganjar-kartu-tani-dituduh-mempersulit-padahal-faktanya-subsidinya-kurang,https://www.detik.com/search/searchall?query=blt&page=53
"Curhat Zulhas 10 Tahun Dukung Prabowo Selalu Kalah, Kini Yakin Menang",https://www.detik.com/bali/nusra/d-7082702/curhat-zulhas-10-tahun-dukung-prabowo-selalu-kalah-kini-yakin-menang,https://www.detik.com/search/searchall?query=blt&page=53
"Zulhas Sebut Bansos Dilanjutkan Jika Prabowo Menang, Begini Respons Ganjar",https://www.detik.com/jateng/berita/d-7096575/zulhas-sebut-bansos-dilanjutkan-jika-prabowo-menang-begini-respons-ganjar,https://www.detik.com/search/searchall?query=blt&page=53
Pembagian BLT di Bengkulu Diwarnai Adu Jotos!,https://20.detik.com/detikflash/20200626-200626070/pembagian-blt-di-bengkulu-diwarnai-adu-jotos,https://www.detik.com/search/searchall?query=blt&page=53
"Terima Manfaat DBH CHT, Ratusan Warga Menganti Siap Berantas Rokok Ilegal",https://www.detik.com/jatim/berita/d-7025611/terima-manfaat-dbh-cht-ratusan-warga-menganti-siap-berantas-rokok-ilegal,https://www.detik.com/search/searchall?query=blt&page=53
Kemensos Tegaskan Bansos Bukan Lagi Beras tapi Uang Tunai,https://finance.detik.com/berita-ekonomi-bisnis/d-7170534/kemensos-tegaskan-bansos-bukan-lagi-beras-tapi-uang-tunai,https://www.detik.com/search/searchall?query=blt&page=53
Warga Tambakrejo Relawan Bolo Bojonegoro Siap Menangkan Prabowo-Gibran,https://news.detik.com/pemilu/d-7169847/warga-tambakrejo-relawan-bolo-bojonegoro-siap-menangkan-prabowo-gibran,https://www.detik.com/search/searchall?query=blt&page=53
Arahan Jokowi ke Menteri di Awal 2024: Stok dan Harga Pangan hingga BBM Dijaga!,https://finance.detik.com/berita-ekonomi-bisnis/d-7131892/arahan-jokowi-ke-menteri-di-awal-2024-stok-dan-harga-pangan-hingga-bbm-dijaga,https://www.detik.com/search/searchall?query=blt&page=53
"KSP Respons Putusan MK, Singgung Bansos Tak Dibagikan Dadakan",https://finance.detik.com/berita-ekonomi-bisnis/d-7306060/ksp-respons-putusan-mk-singgung-bansos-tak-dibagikan-dadakan,https://www.detik.com/search/searchall?query=blt&page=53
"Respons Putusan MK, Jokowi: Politisasi Bansos Tidak Terbukti",https://finance.detik.com/berita-ekonomi-bisnis/d-7305733/respons-putusan-mk-jokowi-politisasi-bansos-tidak-terbukti,https://www.detik.com/search/searchall?query=blt&page=53
Andre Rosiade Gelar Jumat Berkah di Gunung Sarik Kuranji Padang,https://news.detik.com/berita/d-7220688/andre-rosiade-gelar-jumat-berkah-di-gunung-sarik-kuranji-padang,https://www.detik.com/search/searchall?query=blt&page=53
"Beri Orasi di Kirab Kebangsaan, Zulhas Gaspol Kampanyekan Prabowo-Gibran",https://news.detik.com/pemilu/d-7164954/beri-orasi-di-kirab-kebangsaan-zulhas-gaspol-kampanyekan-prabowo-gibran,https://www.detik.com/search/searchall?query=blt&page=54
"Pedagang Gultik di Bulungan Bertahan Jual Rp 10.000 Sepiring, Segini Omzetnya",https://finance.detik.com/berita-ekonomi-bisnis/d-7302024/pedagang-gultik-di-bulungan-bertahan-jual-rp-10-000-sepiring-segini-omzetnya,https://www.detik.com/search/searchall?query=blt&page=54
"Pilu Risky, Bayi Asal Sukabumi Diduga Alami Gizi Buruk",https://www.detik.com/jabar/berita/d-7438210/pilu-risky-bayi-asal-sukabumi-diduga-alami-gizi-buruk,https://www.detik.com/search/searchall?query=blt&page=54
7 Juta KK Sudah Terima BLT Dana Desa,https://20.detik.com/detikflash/20200623-200623047/7-juta-kk-sudah-terima-blt-dana-desa,https://www.detik.com/search/searchall?query=blt&page=54
"Sepakat TPN Ganjar-Mahfud, Relawan JAMAN Nilai Bansos Perlu Terus Dilanjut",https://news.detik.com/pemilu/d-7126973/sepakat-tpn-ganjar-mahfud-relawan-jaman-nilai-bansos-perlu-terus-dilanjut,https://www.detik.com/search/searchall?query=blt&page=54
"Penuh Antusias, Warga Pekalongan Jemput Zulhas Naik Motor & Pakai Selawat",https://news.detik.com/pemilu/d-7126651/penuh-antusias-warga-pekalongan-jemput-zulhas-naik-motor-pakai-selawat,https://www.detik.com/search/searchall?query=blt&page=54
